AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Precipitation,date,month,log_PM2.5,log_CO,AQI_lag_1,AQI_lag_2,AQI_roll_mean_3,AQI_roll_std_3,AQI_diff,AQI_t+1,AQI_t+2,AQI_t+3,season_Spring,season_Summer,season_Winter,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,karachi_id,event_timestamp,created,weekday_Saturday,weekday_Sunday,weekday_Tuesday
116.708,31.683,96.083,18.246,8.917,334.958,93.333,25.975,61.792,0.0,2024-04-01,4,3.486855065044113,5.816986152150053,107.333,80.042,84.66666666666667,20.744299755194127,27.291,80.917,98.583,83.583,True,False,False,False,False,False,False,False,False,karachi_001,2024-04-01 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
80.917,22.708,59.821,9.942,5.208,225.458,102.583,26.25,72.083,0.0,2024-04-02,4,3.1658125439255915,5.422559497265159,116.708,107.333,101.361,19.04855577202656,9.375,98.583,83.583,66.667,True,False,False,True,False,False,False,False,False,karachi_001,2024-04-02 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
98.583,33.296,108.533,11.788,6.617,297.417,126.667,26.133,78.375,0.0,2024-04-03,4,3.535028729295676,5.698491837216231,80.917,116.708,101.65266666666666,18.55932542775571,-35.791,83.583,66.667,74.042,True,False,False,False,True,False,False,False,False,karachi_001,2024-04-03 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
83.583,17.504,56.438,14.138,5.875,282.5,111.125,26.696,67.333,0.0,2024-04-04,4,2.917986924929138,5.647212123167807,98.583,80.917,98.736,17.895990528607452,17.665999999999997,66.667,74.042,67.417,True,False,False,False,False,True,False,False,False,karachi_001,2024-04-04 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
66.667,17.483,57.008,11.871,5.529,261.25,111.625,27.275,58.125,0.0,2024-04-05,4,2.916851390700544,5.569298247276406,83.583,98.583,87.69433333333332,9.523611989856892,-15.0,74.042,67.417,72.667,True,False,False,False,False,False,True,False,False,karachi_001,2024-04-05 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
74.042,15.304,49.0,12.021,5.762,263.458,119.208,26.733,60.25,0.0,2024-04-06,4,2.7914104764803693,5.577682448519728,66.667,83.583,82.94433333333333,15.967582325867248,-16.915999999999997,67.417,72.667,61.667,True,False,False,False,False,False,False,True,False,karachi_001,2024-04-06 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
67.417,19.138,51.158,16.925,6.562,306.958,100.125,26.438,75.792,0.0,2024-04-07,4,3.0026085774934232,5.729963410038845,74.042,66.667,74.764,8.481080532574762,7.375,72.667,61.667,57.583,True,False,False,False,False,False,False,False,True,karachi_001,2024-04-07 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
72.667,19.371,52.283,18.883,6.471,345.208,100.083,27.204,67.917,0.0,2024-04-08,4,3.0141123208354204,5.847039750505163,67.417,74.042,69.37533333333333,4.058812428944507,-6.625,61.667,57.583,65.5,True,False,False,False,False,False,False,False,False,karachi_001,2024-04-08 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
61.667,13.904,33.462,17.167,5.729,312.833,84.042,27.883,56.583,0.0,2024-04-09,4,2.701629633299288,5.748860997293642,72.667,67.417,71.37533333333333,3.496277782635913,5.25,57.583,65.5,58.833,True,False,False,True,False,False,False,False,False,karachi_001,2024-04-09 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
57.583,17.083,40.629,14.921,6.129,265.75,61.208,26.596,76.042,0.0,2024-04-10,4,2.8949722704028424,5.586311890181863,61.667,72.667,67.25033333333333,5.501893613416691,-11.0,65.5,58.833,50.75,True,False,False,False,True,False,False,False,False,karachi_001,2024-04-10 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
65.5,17.779,45.775,17.463,6.604,289.208,79.333,26.275,80.208,0.0,2024-04-11,4,2.932739224226069,5.670597907265157,57.583,61.667,63.97233333333333,7.801774499007062,-4.084000000000003,58.833,50.75,62.0,True,False,False,False,False,True,False,False,False,karachi_001,2024-04-11 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
58.833,13.379,35.538,15.096,6.375,260.792,69.875,26.975,76.708,0.0,2024-04-12,4,2.665768808845604,5.567550295331287,65.5,57.583,61.583333333333336,3.9591630849660615,7.917000000000002,50.75,62.0,86.583,True,False,False,False,False,False,True,False,False,karachi_001,2024-04-12 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
50.75,14.408,45.933,13.417,5.425,225.417,61.042,27.908,77.625,0.0,2024-04-13,4,2.7348868550557697,5.422378431849262,58.833,65.5,60.638666666666666,4.256177432081328,-6.667000000000002,62.0,86.583,61.125,True,False,False,False,False,False,False,True,False,karachi_001,2024-04-13 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
62.0,25.629,111.983,21.412,14.487,291.708,51.833,26.608,80.5,0.0,2024-04-14,4,3.2820008474872644,5.679175525063317,50.75,58.833,58.361,7.386319313435218,-8.082999999999998,86.583,61.125,81.125,True,False,False,False,False,False,False,False,True,karachi_001,2024-04-14 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
86.583,22.35,73.212,19.058,8.467,314.208,57.708,26.392,75.917,0.0,2024-04-15,4,3.150596984114906,5.753232738372299,62.0,50.75,57.19433333333333,5.801253858723992,11.25,61.125,81.125,69.667,True,False,False,False,False,False,False,False,False,karachi_001,2024-04-15 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
61.125,21.683,72.058,17.058,14.821,288.125,71.125,28.096,73.0,0.0,2024-04-16,4,3.1216157452442426,5.666859120551603,86.583,62.0,66.44433333333333,18.325257060498654,24.583,81.125,69.667,80.75,True,False,False,True,False,False,False,False,False,karachi_001,2024-04-16 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
81.125,24.596,62.842,20.367,14.204,349.042,83.125,28.862,56.542,0.0,2024-04-17,4,3.2424360892772137,5.858053147284036,61.125,86.583,69.90266666666666,14.452215966188511,-25.458,69.667,80.75,77.208,True,False,False,False,True,False,False,False,False,karachi_001,2024-04-17 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
69.667,22.792,86.117,9.662,5.312,189.958,63.917,27.238,78.083,0.0,2024-04-18,4,3.1693493897178,5.252053508578158,81.125,61.125,76.27766666666666,13.403354853668208,20.0,80.75,77.208,73.042,True,False,False,False,False,True,False,False,False,karachi_001,2024-04-18 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
80.75,25.617,57.387,6.312,3.921,206.708,113.208,26.704,70.667,0.0,2024-04-19,4,3.2815501093960213,5.336133247232263,69.667,81.125,70.639,10.035366859264318,-11.457999999999998,77.208,73.042,70.292,True,False,False,False,False,False,True,False,False,karachi_001,2024-04-19 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
77.208,21.692,48.679,8.246,4.575,231.417,111.208,27.754,66.125,0.0,2024-04-20,4,3.1220124394643207,5.448533172044269,80.75,69.667,77.18066666666667,6.509727055211357,11.082999999999998,73.042,70.292,66.875,True,False,False,False,False,False,False,True,False,karachi_001,2024-04-20 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
73.042,23.312,54.317,9.192,4.788,233.708,98.917,27.546,71.625,0.0,2024-04-21,4,3.190970055614492,5.458342188343381,77.208,80.75,75.875,5.660467206867117,-3.5420000000000016,70.292,66.875,65.042,True,False,False,False,False,False,False,False,True,karachi_001,2024-04-21 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
70.292,20.458,57.55,8.467,4.087,196.042,70.5,27.554,75.542,0.0,2024-04-22,4,3.0660975362145546,5.283416903984074,73.042,77.208,77.0,3.858207355757009,-4.165999999999997,66.875,65.042,64.5,True,False,False,False,False,False,False,False,False,karachi_001,2024-04-22 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
66.875,19.796,56.554,9.142,4.525,201.417,78.792,27.338,78.667,0.0,2024-04-23,4,3.0347606605214694,5.3103299259810335,70.292,73.042,73.514,3.4820758176724245,-2.75,65.042,64.5,57.917,True,False,False,True,False,False,False,False,False,karachi_001,2024-04-23 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
65.042,19.321,51.108,10.2,5.121,216.958,72.792,27.338,78.25,0.0,2024-04-24,4,3.0116548340978064,5.384302383677202,66.875,70.292,70.06966666666666,3.0895058396698327,-3.4170000000000016,64.5,57.917,60.167,True,False,False,False,True,False,False,False,False,karachi_001,2024-04-24 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
64.5,16.592,46.142,11.088,4.696,216.208,67.75,27.392,79.083,0.0,2024-04-25,4,2.86744425325246,5.380855419794007,65.042,66.875,67.403,2.664528663764356,-1.8329999999999984,57.917,60.167,58.5,True,False,False,False,False,True,False,False,False,karachi_001,2024-04-25 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
57.917,16.817,65.683,8.033,4.217,200.083,77.125,28.096,75.125,0.0,2024-04-26,4,2.880153057701833,5.303717758148132,64.5,65.042,65.47233333333334,1.2446068991276054,-0.5420000000000016,60.167,58.5,73.333,True,False,False,False,False,False,True,False,False,karachi_001,2024-04-26 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
60.167,15.912,60.033,10.242,4.812,219.833,75.917,27.754,76.583,0.0,2024-04-27,4,2.8280234291278816,5.397406759757166,57.917,64.5,62.48633333333333,3.966427401750511,-6.582999999999998,58.5,73.333,89.833,True,False,False,False,False,False,False,True,False,karachi_001,2024-04-27 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
58.5,18.017,66.267,11.408,6.212,225.25,77.792,28.433,74.792,0.0,2024-04-28,4,2.945333315970139,5.421640582580036,60.167,57.917,60.86133333333333,3.3459746462515225,2.25,73.333,89.833,92.833,True,False,False,False,False,False,False,False,True,karachi_001,2024-04-28 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
73.333,26.879,118.329,13.525,6.3,259.792,90.0,30.633,41.917,0.0,2024-04-29,4,3.327873717243312,5.563723154735389,58.5,60.167,58.86133333333333,1.1677098669442083,-1.6670000000000016,89.833,92.833,119.167,True,False,False,False,False,False,False,False,False,karachi_001,2024-04-29 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
89.833,30.208,127.333,12.129,6.567,255.667,102.292,30.75,36.625,0.0,2024-04-30,4,3.440674472204355,5.547779524880076,73.333,58.5,64.0,8.12547777056976,14.832999999999998,92.833,119.167,76.917,True,False,False,True,False,False,False,False,False,karachi_001,2024-04-30 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
92.833,35.113,131.586,13.221,9.279,257.625,100.458,29.633,25.1885,0.0,2024-05-01,5,3.586652911317826,5.555379136065707,89.833,73.333,73.88866666666667,15.673888998374093,16.5,119.167,76.917,71.417,True,False,False,False,True,False,False,False,False,karachi_001,2024-05-01 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
119.167,38.175,114.871,17.258,11.538,325.375,108.208,28.779,55.125,0.0,2024-05-02,5,3.6680387882420846,5.788047027019293,92.833,89.833,85.333,10.50000000000068,3.0,76.917,71.417,65.333,True,False,False,False,False,True,False,False,False,karachi_001,2024-05-02 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
76.917,17.508,52.975,11.579,5.721,231.083,62.0,29.096,70.917,0.0,2024-05-03,5,2.9182030710447533,5.447095066306644,119.167,92.833,100.611,16.139821932103455,26.334000000000003,71.417,65.333,57.458,True,False,False,False,False,False,True,False,False,karachi_001,2024-05-03 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
71.417,21.467,48.562,8.292,4.379,207.875,79.75,29.108,69.708,0.0,2024-05-04,5,3.1120475659353395,5.341735986915558,76.917,119.167,96.30566666666668,21.33799862530089,-42.25,65.333,57.458,62.792,True,False,False,False,False,False,False,True,False,karachi_001,2024-05-04 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
65.333,18.225,48.958,7.371,3.892,191.417,64.708,28.817,74.167,0.0,2024-05-05,5,2.956211515391708,5.259664891916662,71.417,76.917,89.16699999999999,26.12589711378373,-5.5,57.458,62.792,50.625,True,False,False,False,False,False,False,False,True,karachi_001,2024-05-05 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
57.458,15.112,60.688,10.5,4.579,208.5,69.5,30.004,65.542,0.0,2024-05-06,5,2.7795643359762066,5.344723739362192,65.333,71.417,71.22233333333334,5.794452979648257,-6.084000000000003,62.792,50.625,39.042,True,False,False,False,False,False,False,False,False,karachi_001,2024-05-06 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
62.792,17.717,62.088,12.704,5.65,237.25,76.333,30.104,67.042,0.0,2024-05-07,5,2.929432201796759,5.473320542534312,57.458,65.333,64.736,6.998623221750414,-7.875,50.625,39.042,45.792,True,False,False,True,False,False,False,False,False,karachi_001,2024-05-07 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
50.625,9.321,31.938,11.779,5.671,205.25,61.167,29.579,77.917,0.0,2024-05-08,5,2.3341806545837964,5.32908902521479,62.792,57.458,61.861,4.019201040010986,5.334000000000003,39.042,45.792,55.458,True,False,False,False,True,False,False,False,False,karachi_001,2024-05-08 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
39.042,9.904,33.529,10.125,5.538,194.958,55.75,29.6,79.958,0.0,2024-05-09,5,2.3891296943942315,5.277900350553767,50.625,62.792,56.958333333333336,6.098870578505571,-12.167000000000002,45.792,55.458,61.917,True,False,False,False,False,True,False,False,False,karachi_001,2024-05-09 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
45.792,11.938,41.933,10.067,6.279,210.667,58.375,29.271,78.292,0.0,2024-05-10,5,2.560168717621793,5.355014285026492,39.042,50.625,50.81966666666667,11.876196627429318,-11.582999999999998,55.458,61.917,68.0,True,False,False,False,False,False,True,False,False,karachi_001,2024-05-10 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
55.458,16.371,58.642,10.417,7.275,206.583,68.292,29.204,76.0,0.0,2024-05-11,5,2.854802149119786,5.33553125969208,45.792,39.042,45.153,5.8178787371371525,6.75,61.917,68.0,72.542,True,False,False,False,False,False,False,True,False,karachi_001,2024-05-11 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
61.917,15.379,68.154,11.475,7.546,222.0,85.583,29.567,77.125,0.0,2024-05-12,5,2.7960000265002423,5.407171771460119,55.458,45.792,46.764,8.251051569347501,9.665999999999997,68.0,72.542,61.208,True,False,False,False,False,False,False,False,True,karachi_001,2024-05-12 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
68.0,19.258,100.325,12.8,8.192,225.917,79.875,29.233,79.375,0.0,2024-05-13,5,3.008549777264605,5.424584311852731,61.917,55.458,54.389,8.11547761995735,6.459000000000003,72.542,61.208,55.708,True,False,False,False,False,False,False,False,False,karachi_001,2024-05-13 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
72.542,19.129,66.633,15.133,8.654,241.125,82.5,29.096,75.625,0.0,2024-05-14,5,3.002161561318895,5.48945412172716,68.0,61.917,61.79166666666666,6.271939280107772,6.082999999999998,61.208,55.708,58.167,True,False,False,True,False,False,False,False,False,karachi_001,2024-05-14 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
61.208,13.992,38.879,11.383,5.917,197.458,75.417,30.592,67.292,0.0,2024-05-15,5,2.7075167254960664,5.290577490837816,72.542,68.0,67.48633333333333,5.331092414632893,4.542000000000002,55.708,58.167,55.083,True,False,False,False,True,False,False,False,False,karachi_001,2024-05-15 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
55.708,15.571,39.379,12.442,5.604,231.375,67.292,30.071,70.125,0.0,2024-05-16,5,2.8076541796476566,5.448352446041608,61.208,72.542,67.25,5.704100630250413,-11.334000000000003,58.167,55.083,39.25,True,False,False,False,False,True,False,False,False,karachi_001,2024-05-16 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
58.167,16.529,48.387,11.838,4.967,231.375,68.792,30.858,69.125,0.0,2024-05-17,5,2.86385665224041,5.448352446041608,55.708,61.208,63.15266666666667,8.58383278805909,-5.5,55.083,39.25,38.792,True,False,False,False,False,False,True,False,False,karachi_001,2024-05-17 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
55.083,11.088,27.875,11.188,4.754,219.0,66.625,31.312,67.375,0.0,2024-05-18,5,2.4922132249704383,5.393627546352362,58.167,55.708,58.361,2.755127401777812,2.459000000000003,39.25,38.792,47.417,True,False,False,False,False,False,False,True,False,karachi_001,2024-05-18 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
39.25,8.521,25.046,10.471,5.15,186.292,53.208,30.117,75.5,0.0,2024-05-19,5,2.2534998853035546,5.232668896311475,55.083,58.167,56.31933333333333,1.6303558916264758,-3.084000000000003,38.792,47.417,56.667,True,False,False,False,False,False,False,False,True,karachi_001,2024-05-19 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
38.792,10.321,37.358,8.95,4.375,186.083,60.25,30.929,75.583,0.0,2024-05-20,5,2.4266594080959725,5.231552368649573,39.25,55.083,50.833333333333336,10.149284326166232,-15.832999999999998,47.417,56.667,56.875,True,False,False,False,False,False,False,False,False,karachi_001,2024-05-20 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
47.417,14.65,65.621,9.671,4.821,206.167,67.875,31.371,73.833,0.0,2024-05-21,5,2.750470916986162,5.33352523129182,38.792,39.25,44.375,9.276227088640775,-0.4579999999999984,56.667,56.875,54.75,True,False,False,True,False,False,False,False,False,karachi_001,2024-05-21 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
56.667,14.9,56.175,10.229,5.133,211.292,70.833,31.571,70.75,0.0,2024-05-22,5,2.766319109226186,5.357962685474477,47.417,38.792,41.81966666666667,4.852838997264113,8.625,56.875,54.75,58.083,True,False,False,False,True,False,False,False,False,karachi_001,2024-05-22 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
56.875,14.983,46.479,10.362,5.075,212.042,71.625,30.942,74.083,0.0,2024-05-23,5,2.7715256573865164,5.361489329369984,56.667,47.417,47.62533333333334,8.939320910078397,9.25,54.75,58.083,62.333,True,False,False,False,False,True,False,False,False,karachi_001,2024-05-23 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
54.75,13.592,36.996,10.071,5.671,188.042,75.833,30.729,76.917,0.0,2024-05-24,5,2.680473433331976,5.241969212594164,56.875,56.667,53.653,5.401535707558448,0.2079999999999984,58.083,62.333,69.208,True,False,False,False,False,False,True,False,False,karachi_001,2024-05-24 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
58.083,17.554,58.133,10.633,5.837,188.25,79.667,30.721,79.042,0.0,2024-05-25,5,2.9206853992310795,5.243068892317559,54.75,56.875,56.09733333333333,1.1714505253578775,-2.125,62.333,69.208,68.792,True,False,False,False,False,False,False,True,False,karachi_001,2024-05-25 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
62.333,18.65,56.129,8.725,4.746,178.792,71.875,30.954,77.458,0.0,2024-05-26,5,2.9780773383152703,5.191800627165547,58.083,54.75,56.56933333333333,1.687393354663056,3.3329999999999984,69.208,68.792,65.042,True,False,False,False,False,False,False,False,True,karachi_001,2024-05-26 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
69.208,22.088,71.292,7.296,4.05,163.833,69.417,30.963,78.125,0.0,2024-05-27,5,3.139313002031515,5.104932840147921,62.333,58.083,58.388666666666666,3.800729710642453,4.25,68.792,65.042,66.417,True,False,False,False,False,False,False,False,False,karachi_001,2024-05-27 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
68.792,18.783,56.029,6.312,3.467,155.417,65.417,31.225,75.25,0.0,2024-05-28,5,2.984822983045955,5.0525255178564406,69.208,62.333,63.208,5.613877893223621,6.875,65.042,66.417,65.083,True,False,False,True,False,False,False,False,False,karachi_001,2024-05-28 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
65.042,20.892,82.379,7.875,3.775,179.333,75.667,32.871,63.542,0.0,2024-05-29,5,3.086121273281672,5.194805141747828,68.792,69.208,66.77766666666666,3.854810025585788,-0.4159999999999968,66.417,65.083,90.125,True,False,False,False,True,False,False,False,False,karachi_001,2024-05-29 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
66.417,18.333,64.308,9.604,5.158,189.958,76.417,32.925,67.542,0.0,2024-05-30,5,2.961813480350365,5.252053508578158,65.042,68.792,67.68066666666667,2.2945991661630813,-3.75,65.083,90.125,98.417,True,False,False,False,False,True,False,False,False,karachi_001,2024-05-30 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
65.083,20.017,87.167,8.583,5.858,186.125,73.417,30.821,79.542,0.0,2024-05-31,5,3.045331634045275,5.231776842739793,66.417,65.042,66.75033333333333,1.897092072978188,1.375,90.125,98.417,59.5,True,False,False,False,False,False,True,False,False,karachi_001,2024-05-31 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
90.125,42.783,131.586,10.254,5.408,214.25,86.458,31.95,68.375,0.0,2024-06-01,6,3.779245614187409,5.371800143307841,65.083,66.417,65.514,0.7822895883391565,-1.3340000000000032,98.417,59.5,63.25,False,True,False,False,False,False,False,True,False,karachi_001,2024-06-01 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
98.417,16.896,56.029,7.808,5.629,171.625,63.792,30.479,78.458,0.0,2024-06-02,6,2.8845772241878285,5.151121611729456,90.125,65.083,73.875,14.08871051587123,25.042,59.5,63.25,66.667,False,True,False,False,False,False,False,False,True,karachi_001,2024-06-02 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
59.5,15.933,78.121,7.087,5.112,156.542,61.5,30.042,74.417,0.0,2024-06-03,6,2.8292643806832034,5.059692089383119,98.417,90.125,84.54166666666667,17.354224192782286,8.292000000000002,63.25,66.667,68.5,False,True,False,False,False,False,False,False,False,karachi_001,2024-06-03 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
63.25,19.042,71.671,5.45,3.804,137.375,63.5,30.046,72.0,0.0,2024-06-04,6,2.997830071636137,4.929967391028801,59.5,98.417,82.68066666666667,20.49870230852068,-38.917,66.667,68.5,69.583,False,True,False,True,False,False,False,False,False,karachi_001,2024-06-04 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
66.667,20.104,72.646,5.242,3.479,139.125,60.417,30.188,70.708,0.0,2024-06-05,6,3.049462595974959,4.942534881392324,63.25,59.5,73.72233333333334,21.468245068783663,3.75,68.5,69.583,63.25,False,True,False,False,True,False,False,False,False,karachi_001,2024-06-05 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
68.5,21.629,67.038,5.712,3.758,142.875,59.958,30.458,74.333,0.0,2024-06-06,6,3.119232269539604,4.968944867042047,66.667,63.25,63.139,3.5847891151397606,3.4170000000000016,69.583,63.25,55.625,False,True,False,False,False,True,False,False,False,karachi_001,2024-06-06 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
69.583,19.588,71.771,6.883,4.729,164.042,61.208,30.483,73.125,0.0,2024-06-07,6,3.024708381790508,5.1061999869639285,68.5,66.667,66.139,2.66452866376466,1.8329999999999984,63.25,55.625,55.417,False,True,False,False,False,False,True,False,False,karachi_001,2024-06-07 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
63.25,16.338,61.708,7.117,4.396,159.667,57.583,30.467,73.667,0.0,2024-06-08,6,2.8529006244464488,5.079333900069135,69.583,68.5,68.25,1.4739874490723497,1.0829999999999984,55.625,55.417,60.5,False,True,False,False,False,False,False,True,False,karachi_001,2024-06-08 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
55.625,14.05,50.6,7.479,4.55,152.625,58.625,30.383,75.208,0.0,2024-06-09,6,2.711377991194885,5.034514567886199,63.25,69.583,67.111,3.387286967474586,-6.332999999999998,55.417,60.5,63.833,False,True,False,False,False,False,False,False,True,karachi_001,2024-06-09 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
55.417,15.496,49.733,6.671,4.246,147.5,60.167,30.388,76.208,0.0,2024-06-10,6,2.803117927274604,5.000584958242754,55.625,63.25,62.81933333333333,6.988958887656863,-7.625,60.5,63.833,66.875,False,True,False,False,False,False,False,False,False,karachi_001,2024-06-10 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
60.5,18.188,46.871,6.112,3.908,154.125,62.667,30.479,73.375,0.0,2024-06-11,6,2.9542850836398173,5.044231243524771,55.417,55.625,58.09733333333333,4.463551986183128,-0.2079999999999984,63.833,66.875,70.792,False,True,False,True,False,False,False,False,False,karachi_001,2024-06-11 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
63.833,19.275,45.058,5.646,3.742,152.208,63.083,30.717,71.292,0.0,2024-06-12,6,3.0093886000014765,5.031796475264258,60.5,55.417,57.18066666666667,2.8765076626631174,5.082999999999998,66.875,70.792,68.708,False,True,False,False,True,False,False,False,False,karachi_001,2024-06-12 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
66.875,21.438,53.954,5.533,3.725,155.042,64.958,30.875,70.542,0.0,2024-06-13,6,3.110755950122773,5.050125201782668,63.833,60.5,59.91666666666666,4.238215701608256,3.3329999999999984,70.792,68.708,67.542,False,True,False,False,False,True,False,False,False,karachi_001,2024-06-13 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
70.792,21.35,66.975,5.821,4.054,145.375,62.875,30.95,72.917,0.0,2024-06-14,6,3.106826321059578,4.986171821917881,66.875,63.833,63.736,3.188606749040127,3.0420000000000016,68.708,67.542,65.958,False,True,False,False,False,False,True,False,False,karachi_001,2024-06-14 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
68.708,19.596,70.717,7.35,5.104,158.75,62.292,31.017,74.167,0.0,2024-06-15,6,3.025096882183895,5.073610093257644,70.792,66.875,67.16666666666667,3.488656236053721,3.9170000000000016,67.542,65.958,66.333,False,True,False,False,False,False,False,True,False,karachi_001,2024-06-15 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
