datetime_utc,date,lat,lon,pm2_5,pm10,co,no,no2,o3,so2,nh3,ow_aqi_1to5,source,city
2024-08-28T22:00:00Z,2024-08-28,24.8607,67.0011,28.0,59.76,350.48,0.0,5.14,57.22,5.66,1.16,3.0,openweather,Karachi
2024-08-28T23:00:00Z,2024-08-28,24.8607,67.0011,25.58,45.56,347.14,0.0,5.06,55.79,5.6,1.19,3.0,openweather,Karachi
2024-08-29T00:00:00Z,2024-08-29,24.8607,67.0011,23.69,38.22,340.46,0.0,5.01,53.64,5.13,1.2,2.0,openweather,Karachi
2024-08-29T01:00:00Z,2024-08-29,24.8607,67.0011,23.2,35.41,347.14,0.0,5.36,51.5,4.53,1.25,2.0,openweather,Karachi
2024-08-29T02:00:00Z,2024-08-29,24.8607,67.0011,23.98,36.52,397.21,0.0,8.23,47.92,4.53,1.52,2.0,openweather,Karachi
2024-08-29T03:00:00Z,2024-08-29,24.8607,67.0011,26.08,41.21,534.06,0.18,17.48,38.27,5.01,2.22,3.0,openweather,Karachi
2024-08-29T04:00:00Z,2024-08-29,24.8607,67.0011,29.09,51.8,720.98,0.89,30.5,23.96,6.38,3.23,3.0,openweather,Karachi
2024-08-29T05:00:00Z,2024-08-29,24.8607,67.0011,31.52,65.87,761.03,2.21,31.53,21.46,7.99,3.99,3.0,openweather,Karachi
2024-08-29T06:00:00Z,2024-08-29,24.8607,67.0011,32.76,77.38,680.92,2.21,25.36,30.4,9.42,4.37,3.0,openweather,Karachi
2024-08-29T07:00:00Z,2024-08-29,24.8607,67.0011,33.25,78.51,714.3,2.18,26.05,35.41,8.58,4.31,3.0,openweather,Karachi
2024-08-29T08:00:00Z,2024-08-29,24.8607,67.0011,33.67,79.05,801.09,2.68,31.19,33.26,7.75,4.37,3.0,openweather,Karachi
2024-08-29T09:00:00Z,2024-08-29,24.8607,67.0011,33.49,79.14,894.55,3.63,37.36,26.82,7.63,4.5,3.0,openweather,Karachi
2024-08-29T10:00:00Z,2024-08-29,24.8607,67.0011,32.68,82.4,894.55,3.58,39.41,19.67,6.74,4.18,3.0,openweather,Karachi
2024-08-29T11:00:00Z,2024-08-29,24.8607,67.0011,32.91,88.36,854.49,4.53,38.39,13.95,6.08,3.77,3.0,openweather,Karachi
2024-08-29T12:00:00Z,2024-08-29,24.8607,67.0011,32.77,89.71,847.82,6.26,37.7,7.87,5.42,3.32,3.0,openweather,Karachi
2024-08-29T13:00:00Z,2024-08-29,24.8607,67.0011,32.84,88.67,961.3,13.19,37.01,3.93,5.19,3.23,3.0,openweather,Karachi
2024-08-29T14:00:00Z,2024-08-29,24.8607,67.0011,33.63,90.15,1054.76,20.12,34.27,0.25,5.07,3.51,3.0,openweather,Karachi
2024-08-29T15:00:00Z,2024-08-29,24.8607,67.0011,34.2,88.93,974.66,18.33,29.82,0.05,4.89,3.89,3.0,openweather,Karachi
2024-08-29T16:00:00Z,2024-08-29,24.8607,67.0011,35.14,83.83,921.25,15.2,28.45,0.09,5.25,4.43,3.0,openweather,Karachi
2024-08-29T17:00:00Z,2024-08-29,24.8607,67.0011,33.13,72.31,741.0,6.76,27.42,1.22,4.65,3.93,3.0,openweather,Karachi
2024-08-29T18:00:00Z,2024-08-29,24.8607,67.0011,30.19,62.34,567.44,0.96,22.96,9.83,3.7,3.1,3.0,openweather,Karachi
2024-08-29T19:00:00Z,2024-08-29,24.8607,67.0011,26.31,53.88,467.3,0.05,15.94,25.03,3.13,1.88,3.0,openweather,Karachi
2024-08-29T20:00:00Z,2024-08-29,24.8607,67.0011,23.2,47.3,413.89,0.01,12.0,30.04,3.13,1.28,2.0,openweather,Karachi
2024-08-29T21:00:00Z,2024-08-29,24.8607,67.0011,21.4,39.78,360.49,0.0,7.88,34.69,3.37,1.27,2.0,openweather,Karachi
2024-08-29T22:00:00Z,2024-08-29,24.8607,67.0011,20.68,35.92,323.77,0.0,4.8,41.48,3.31,1.19,2.0,openweather,Karachi
2024-08-29T23:00:00Z,2024-08-29,24.8607,67.0011,20.26,33.94,313.76,0.0,3.86,45.06,3.37,1.14,2.0,openweather,Karachi
2024-08-30T00:00:00Z,2024-08-30,24.8607,67.0011,18.18,27.14,317.1,0.0,3.73,47.21,3.49,1.2,2.0,openweather,Karachi
2024-08-30T01:00:00Z,2024-08-30,24.8607,67.0011,15.2,18.04,413.89,0.0,4.33,72.96,3.67,1.2,2.0,openweather,Karachi
2024-08-30T02:00:00Z,2024-08-30,24.8607,67.0011,13.42,14.63,547.41,0.0,8.05,82.97,4.83,1.71,2.0,openweather,Karachi
2024-08-30T03:00:00Z,2024-08-30,24.8607,67.0011,12.85,14.15,667.57,0.04,15.77,66.52,5.66,2.28,2.0,openweather,Karachi
2024-08-30T04:00:00Z,2024-08-30,24.8607,67.0011,12.13,13.58,667.57,0.45,21.08,41.84,5.96,2.5,2.0,openweather,Karachi
2024-08-30T05:00:00Z,2024-08-30,24.8607,67.0011,9.35,10.83,587.46,0.94,19.54,27.89,6.02,2.47,1.0,openweather,Karachi
2024-08-30T06:00:00Z,2024-08-30,24.8607,67.0011,8.0,9.45,540.73,0.91,16.45,28.25,6.2,2.34,1.0,openweather,Karachi
2024-08-30T07:00:00Z,2024-08-30,24.8607,67.0011,7.44,8.86,534.06,0.63,15.42,33.62,6.91,2.25,1.0,openweather,Karachi
2024-08-30T08:00:00Z,2024-08-30,24.8607,67.0011,6.6,8.09,500.68,0.8,15.94,29.33,8.11,2.18,1.0,openweather,Karachi
2024-08-30T09:00:00Z,2024-08-30,24.8607,67.0011,6.56,8.14,473.98,1.13,17.48,23.6,8.94,2.15,1.0,openweather,Karachi
2024-08-30T10:00:00Z,2024-08-30,24.8607,67.0011,8.03,9.72,487.33,0.98,18.68,23.96,9.18,2.22,1.0,openweather,Karachi
2024-08-30T11:00:00Z,2024-08-30,24.8607,67.0011,8.78,10.5,494.0,0.86,18.85,25.75,10.25,2.12,1.0,openweather,Karachi
2024-08-30T12:00:00Z,2024-08-30,24.8607,67.0011,8.94,10.73,514.03,0.43,20.39,28.61,12.16,1.99,1.0,openweather,Karachi
2024-08-30T13:00:00Z,2024-08-30,24.8607,67.0011,10.2,12.51,627.52,0.1,24.33,39.7,13.71,2.12,2.0,openweather,Karachi
2024-08-30T14:00:00Z,2024-08-30,24.8607,67.0011,10.45,13.19,667.57,0.01,24.33,50.78,13.95,2.18,2.0,openweather,Karachi
2024-08-30T15:00:00Z,2024-08-30,24.8607,67.0011,11.06,14.24,547.41,0.0,19.02,50.78,12.4,2.22,2.0,openweather,Karachi
2024-08-30T16:00:00Z,2024-08-30,24.8607,67.0011,10.88,14.22,467.3,0.0,13.54,51.5,9.66,1.82,2.0,openweather,Karachi
2024-08-30T17:00:00Z,2024-08-30,24.8607,67.0011,9.66,12.69,400.54,0.0,8.48,59.37,6.08,1.17,1.0,openweather,Karachi
2024-08-30T18:00:00Z,2024-08-30,24.8607,67.0011,9.62,12.62,333.79,0.0,4.71,60.08,3.31,0.74,2.0,openweather,Karachi
2024-08-30T19:00:00Z,2024-08-30,24.8607,67.0011,13.03,16.05,283.72,0.0,3.21,41.48,1.94,0.42,2.0,openweather,Karachi
2024-08-30T20:00:00Z,2024-08-30,24.8607,67.0011,18.39,22.86,260.35,0.0,2.44,34.33,1.7,0.23,2.0,openweather,Karachi
2024-08-30T21:00:00Z,2024-08-30,24.8607,67.0011,21.44,30.46,253.68,0.0,1.35,38.62,1.36,0.15,2.0,openweather,Karachi
2024-08-30T22:00:00Z,2024-08-30,24.8607,67.0011,21.37,31.77,257.02,0.0,1.07,42.56,1.25,0.13,2.0,openweather,Karachi
2024-08-30T23:00:00Z,2024-08-30,24.8607,67.0011,20.04,27.61,263.69,0.0,0.94,49.35,1.1,0.13,2.0,openweather,Karachi
2024-08-31T00:00:00Z,2024-08-31,24.8607,67.0011,19.84,24.82,260.35,0.0,0.87,57.22,0.97,0.13,2.0,openweather,Karachi
2024-08-31T01:00:00Z,2024-08-31,24.8607,67.0011,18.48,22.22,250.34,0.0,1.06,57.94,1.1,0.18,2.0,openweather,Karachi
2024-08-31T02:00:00Z,2024-08-31,24.8607,67.0011,14.65,18.02,240.33,0.0,1.69,48.64,1.55,0.27,2.0,openweather,Karachi
2024-08-31T03:00:00Z,2024-08-31,24.8607,67.0011,10.76,13.8,260.35,0.03,3.9,37.55,2.44,0.53,2.0,openweather,Karachi
2024-08-31T04:00:00Z,2024-08-31,24.8607,67.0011,9.07,11.75,300.41,0.23,7.2,29.33,3.78,0.77,1.0,openweather,Karachi
2024-08-31T05:00:00Z,2024-08-31,24.8607,67.0011,9.23,12.28,313.76,0.43,7.71,27.54,4.29,0.89,1.0,openweather,Karachi
2024-08-31T06:00:00Z,2024-08-31,24.8607,67.0011,10.02,13.34,303.75,0.42,6.85,28.61,4.41,0.94,2.0,openweather,Karachi
2024-08-31T07:00:00Z,2024-08-31,24.8607,67.0011,11.08,14.39,293.73,0.73,5.91,29.33,4.41,0.89,2.0,openweather,Karachi
2024-08-31T08:00:00Z,2024-08-31,24.8607,67.0011,11.26,14.21,293.73,1.1,5.65,29.33,4.53,0.89,2.0,openweather,Karachi
2024-08-31T09:00:00Z,2024-08-31,24.8607,67.0011,11.22,13.86,303.75,1.44,5.83,28.61,4.47,0.89,2.0,openweather,Karachi
2024-08-31T10:00:00Z,2024-08-31,24.8607,67.0011,11.44,14.2,327.11,2.18,6.34,28.25,4.53,1.01,2.0,openweather,Karachi
2024-08-31T11:00:00Z,2024-08-31,24.8607,67.0011,12.21,15.41,350.48,2.35,7.8,25.75,4.77,1.12,2.0,openweather,Karachi
2024-08-31T12:00:00Z,2024-08-31,24.8607,67.0011,12.89,16.56,377.18,2.12,10.11,21.99,4.59,1.19,2.0,openweather,Karachi
2024-08-31T13:00:00Z,2024-08-31,24.8607,67.0011,13.75,18.46,440.6,1.96,14.74,16.27,5.01,1.46,2.0,openweather,Karachi
2024-08-31T14:00:00Z,2024-08-31,24.8607,67.0011,14.72,20.59,473.98,0.99,18.34,11.62,5.6,1.68,2.0,openweather,Karachi
2024-08-31T15:00:00Z,2024-08-31,24.8607,67.0011,16.07,23.28,447.27,0.47,16.79,12.34,6.02,1.88,2.0,openweather,Karachi
2024-08-31T16:00:00Z,2024-08-31,24.8607,67.0011,17.7,26.32,460.62,0.49,16.79,11.44,6.74,2.34,2.0,openweather,Karachi
2024-08-31T17:00:00Z,2024-08-31,24.8607,67.0011,18.54,28.22,447.27,0.42,15.77,11.62,6.97,2.6,2.0,openweather,Karachi
2024-08-31T18:00:00Z,2024-08-31,24.8607,67.0011,18.83,28.93,440.6,0.32,14.74,13.05,6.91,2.66,2.0,openweather,Karachi
2024-08-31T19:00:00Z,2024-08-31,24.8607,67.0011,18.21,28.35,410.56,0.22,13.37,15.02,6.5,2.28,2.0,openweather,Karachi
2024-08-31T20:00:00Z,2024-08-31,24.8607,67.0011,16.97,25.83,350.48,0.09,10.54,18.6,6.26,1.57,2.0,openweather,Karachi
2024-08-31T21:00:00Z,2024-08-31,24.8607,67.0011,16.25,23.92,300.41,0.02,7.37,22.35,6.38,1.31,2.0,openweather,Karachi
2024-08-31T22:00:00Z,2024-08-31,24.8607,67.0011,15.45,22.39,270.37,0.01,5.31,25.03,6.2,1.12,2.0,openweather,Karachi
2024-08-31T23:00:00Z,2024-08-31,24.8607,67.0011,14.73,21.12,267.03,0.01,5.14,25.39,6.56,1.11,2.0,openweather,Karachi
2024-09-01T00:00:00Z,2024-09-01,24.8607,67.0011,13.82,19.27,267.03,0.01,5.48,24.32,7.33,1.16,2.0,openweather,Karachi
2024-09-01T01:00:00Z,2024-09-01,24.8607,67.0011,13.31,18.5,287.06,0.02,6.77,22.53,8.94,1.49,2.0,openweather,Karachi
2024-09-01T02:00:00Z,2024-09-01,24.8607,67.0011,13.21,18.95,310.42,0.08,8.23,20.21,10.01,1.84,2.0,openweather,Karachi
2024-09-01T03:00:00Z,2024-09-01,24.8607,67.0011,14.4,21.44,407.22,1.52,11.14,17.17,10.13,2.75,2.0,openweather,Karachi
2024-09-01T04:00:00Z,2024-09-01,24.8607,67.0011,15.44,24.74,520.71,5.14,12.68,17.52,10.25,3.48,2.0,openweather,Karachi
2024-09-01T05:00:00Z,2024-09-01,24.8607,67.0011,15.69,26.01,540.73,6.2,12.51,23.6,10.49,3.58,2.0,openweather,Karachi
2024-09-01T06:00:00Z,2024-09-01,24.8607,67.0011,16.12,26.62,500.68,4.64,11.14,35.76,10.37,3.45,2.0,openweather,Karachi
2024-09-01T07:00:00Z,2024-09-01,24.8607,67.0011,16.58,27.11,467.3,3.46,9.85,47.21,8.46,3.07,2.0,openweather,Karachi
2024-09-01T08:00:00Z,2024-09-01,24.8607,67.0011,17.31,28.49,480.65,3.46,9.94,50.78,6.56,2.91,2.0,openweather,Karachi
2024-09-01T09:00:00Z,2024-09-01,24.8607,67.0011,18.0,31.52,494.0,4.25,10.71,47.21,5.25,2.79,2.0,openweather,Karachi
2024-09-01T10:00:00Z,2024-09-01,24.8607,67.0011,18.37,36.05,500.68,5.25,11.48,41.13,4.71,2.69,2.0,openweather,Karachi
2024-09-01T11:00:00Z,2024-09-01,24.8607,67.0011,17.68,37.84,460.62,5.42,10.71,35.05,4.59,2.34,2.0,openweather,Karachi
2024-09-01T12:00:00Z,2024-09-01,24.8607,67.0011,16.27,35.88,433.92,5.25,10.37,28.25,4.17,1.99,2.0,openweather,Karachi
2024-09-01T13:00:00Z,2024-09-01,24.8607,67.0011,15.52,33.93,467.3,5.14,14.22,18.42,4.17,1.96,2.0,openweather,Karachi
2024-09-01T14:00:00Z,2024-09-01,24.8607,67.0011,15.78,33.23,494.0,2.79,20.39,7.06,4.41,2.15,2.0,openweather,Karachi
2024-09-01T15:00:00Z,2024-09-01,24.8607,67.0011,16.5,33.6,467.3,1.72,19.19,5.5,4.53,2.5,2.0,openweather,Karachi
2024-09-01T16:00:00Z,2024-09-01,24.8607,67.0011,17.39,34.92,453.95,1.15,17.99,6.79,5.19,3.04,2.0,openweather,Karachi
2024-09-01T17:00:00Z,2024-09-01,24.8607,67.0011,17.24,34.76,410.56,0.59,15.42,9.12,5.3,2.98,2.0,openweather,Karachi
2024-09-01T18:00:00Z,2024-09-01,24.8607,67.0011,16.89,33.81,370.5,0.31,12.85,11.8,5.07,2.72,2.0,openweather,Karachi
2024-09-01T19:00:00Z,2024-09-01,24.8607,67.0011,15.74,31.31,337.12,0.16,10.11,15.2,4.11,2.03,2.0,openweather,Karachi
2024-09-01T20:00:00Z,2024-09-01,24.8607,67.0011,14.84,29.63,313.76,0.09,8.83,17.52,3.87,1.44,2.0,openweather,Karachi
2024-09-01T21:00:00Z,2024-09-01,24.8607,67.0011,15.13,30.26,320.43,0.06,9.17,18.24,5.3,1.71,2.0,openweather,Karachi
2024-09-01T22:00:00Z,2024-09-01,24.8607,67.0011,17.62,33.8,417.23,0.17,13.37,14.48,6.74,3.17,2.0,openweather,Karachi
2024-09-01T23:00:00Z,2024-09-01,24.8607,67.0011,22.46,40.09,567.44,0.51,19.19,8.23,7.99,5.07,2.0,openweather,Karachi
2024-09-02T00:00:00Z,2024-09-02,24.8607,67.0011,28.53,47.09,734.33,2.07,23.65,2.79,9.78,6.78,3.0,openweather,Karachi
2024-09-02T01:00:00Z,2024-09-02,24.8607,67.0011,41.62,61.01,1134.87,13.08,26.05,0.06,13.95,10.01,3.0,openweather,Karachi
2024-09-02T02:00:00Z,2024-09-02,24.8607,67.0011,61.6,81.43,1762.39,34.87,26.73,0.09,19.55,14.57,4.0,openweather,Karachi
2024-09-02T03:00:00Z,2024-09-02,24.8607,67.0011,96.63,120.83,3070.83,80.47,30.85,1.61,27.42,24.32,5.0,openweather,Karachi
2024-09-02T04:00:00Z,2024-09-02,24.8607,67.0011,142.34,173.95,5020.14,146.63,52.78,4.38,37.67,35.46,5.0,openweather,Karachi
2024-09-02T05:00:00Z,2024-09-02,24.8607,67.0011,165.55,202.58,5821.23,144.84,102.82,12.52,41.01,36.48,5.0,openweather,Karachi
2024-09-02T06:00:00Z,2024-09-02,24.8607,67.0011,150.16,185.86,4325.87,63.48,134.35,47.92,34.81,24.83,5.0,openweather,Karachi
2024-09-02T07:00:00Z,2024-09-02,24.8607,67.0011,62.84,93.5,1468.66,10.28,50.04,104.43,17.64,10.13,4.0,openweather,Karachi
2024-09-02T08:00:00Z,2024-09-02,24.8607,67.0011,49.52,81.61,1041.41,5.92,33.59,124.45,10.97,8.04,3.0,openweather,Karachi
2024-09-02T09:00:00Z,2024-09-02,24.8607,67.0011,39.23,69.34,988.01,7.26,32.56,103.0,8.34,7.28,3.0,openweather,Karachi
2024-09-02T10:00:00Z,2024-09-02,24.8607,67.0011,27.06,49.78,867.84,9.61,27.08,63.66,6.2,5.89,3.0,openweather,Karachi
2024-09-02T11:00:00Z,2024-09-02,24.8607,67.0011,18.54,34.69,700.95,9.5,19.19,40.05,4.83,4.12,2.0,openweather,Karachi
2024-09-02T12:00:00Z,2024-09-02,24.8607,67.0011,13.88,25.84,560.76,7.15,14.05,29.33,4.05,2.79,2.0,openweather,Karachi
2024-09-02T13:00:00Z,2024-09-02,24.8607,67.0011,11.55,20.77,527.38,4.86,14.91,21.64,3.93,2.18,2.0,openweather,Karachi
2024-09-02T14:00:00Z,2024-09-02,24.8607,67.0011,11.4,19.85,567.44,2.15,21.76,10.1,4.23,2.47,2.0,openweather,Karachi
2024-09-02T15:00:00Z,2024-09-02,24.8607,67.0011,11.86,20.49,540.73,0.95,20.91,9.48,4.59,2.94,2.0,openweather,Karachi
2024-09-02T16:00:00Z,2024-09-02,24.8607,67.0011,18.28,30.56,814.44,6.43,26.73,2.5,6.14,6.14,2.0,openweather,Karachi
2024-09-02T17:00:00Z,2024-09-02,24.8607,67.0011,25.84,42.03,1054.76,15.2,26.05,0.09,7.33,8.99,3.0,openweather,Karachi
2024-09-02T18:00:00Z,2024-09-02,24.8607,67.0011,31.42,49.62,1174.93,19.22,24.68,0.03,8.11,10.51,3.0,openweather,Karachi
2024-09-02T19:00:00Z,2024-09-02,24.8607,67.0011,30.67,48.28,1148.22,19.45,23.65,0.03,7.63,9.5,3.0,openweather,Karachi
2024-09-02T20:00:00Z,2024-09-02,24.8607,67.0011,24.39,38.8,961.3,14.98,22.96,0.08,6.32,6.33,2.0,openweather,Karachi
2024-09-02T21:00:00Z,2024-09-02,24.8607,67.0011,20.89,32.97,767.71,8.38,22.28,0.39,5.72,4.75,2.0,openweather,Karachi
2024-09-02T22:00:00Z,2024-09-02,24.8607,67.0011,18.38,28.55,587.46,2.24,19.71,3.26,5.25,4.12,2.0,openweather,Karachi
2024-09-02T23:00:00Z,2024-09-02,24.8607,67.0011,17.09,26.05,500.68,0.29,16.11,10.55,5.3,4.18,2.0,openweather,Karachi
2024-09-03T00:00:00Z,2024-09-03,24.8607,67.0011,17.02,25.65,500.68,0.09,14.57,16.09,5.9,4.62,2.0,openweather,Karachi
2024-09-03T01:00:00Z,2024-09-03,24.8607,67.0011,18.28,27.07,567.44,0.15,17.14,14.66,7.33,5.57,2.0,openweather,Karachi
2024-09-03T02:00:00Z,2024-09-03,24.8607,67.0011,19.88,29.02,680.92,0.88,22.96,9.03,8.58,6.71,2.0,openweather,Karachi
2024-09-03T03:00:00Z,2024-09-03,24.8607,67.0011,23.58,33.89,961.3,10.28,26.73,6.71,10.49,9.12,2.0,openweather,Karachi
2024-09-03T04:00:00Z,2024-09-03,24.8607,67.0011,19.21,28.27,934.6,13.41,25.02,15.38,11.44,7.54,2.0,openweather,Karachi
2024-09-03T05:00:00Z,2024-09-03,24.8607,67.0011,16.8,25.49,854.49,11.51,23.31,28.97,10.25,6.4,2.0,openweather,Karachi
2024-09-03T06:00:00Z,2024-09-03,24.8607,67.0011,15.29,24.09,674.25,6.37,18.16,53.64,8.46,5.19,2.0,openweather,Karachi
2024-09-03T07:00:00Z,2024-09-03,24.8607,67.0011,16.84,27.56,674.25,5.09,17.82,70.81,6.97,5.07,2.0,openweather,Karachi
2024-09-03T08:00:00Z,2024-09-03,24.8607,67.0011,20.74,34.1,827.79,7.26,23.99,71.53,6.97,6.21,2.0,openweather,Karachi
2024-09-03T09:00:00Z,2024-09-03,24.8607,67.0011,22.74,37.04,961.3,10.62,29.47,60.8,7.03,6.9,2.0,openweather,Karachi
2024-09-03T10:00:00Z,2024-09-03,24.8607,67.0011,20.65,33.41,907.9,12.18,27.08,46.49,6.14,6.08,2.0,openweather,Karachi
2024-09-03T11:00:00Z,2024-09-03,24.8607,67.0011,17.04,27.74,761.03,10.73,21.08,36.12,5.13,4.5,2.0,openweather,Karachi
2024-09-03T12:00:00Z,2024-09-03,24.8607,67.0011,13.93,23.04,607.49,7.6,16.28,30.04,4.41,3.07,2.0,openweather,Karachi
2024-09-03T13:00:00Z,2024-09-03,24.8607,67.0011,12.01,19.84,527.38,4.08,16.45,22.53,4.11,2.22,2.0,openweather,Karachi
2024-09-03T14:00:00Z,2024-09-03,24.8607,67.0011,12.15,20.07,527.38,1.23,20.91,12.34,3.93,2.22,2.0,openweather,Karachi
2024-09-03T15:00:00Z,2024-09-03,24.8607,67.0011,12.64,21.12,473.98,0.4,16.96,14.31,3.7,2.31,2.0,openweather,Karachi
2024-09-03T16:00:00Z,2024-09-03,24.8607,67.0011,14.69,25.15,514.03,0.61,18.51,11.98,4.53,3.36,2.0,openweather,Karachi
2024-09-03T17:00:00Z,2024-09-03,24.8607,67.0011,16.13,28.47,547.41,0.83,19.88,9.03,4.95,4.18,2.0,openweather,Karachi
2024-09-03T18:00:00Z,2024-09-03,24.8607,67.0011,16.06,29.38,554.08,0.68,19.54,10.1,4.83,4.5,2.0,openweather,Karachi
2024-09-03T19:00:00Z,2024-09-03,24.8607,67.0011,13.55,26.29,507.35,0.37,17.65,13.59,4.17,3.61,2.0,openweather,Karachi
2024-09-03T20:00:00Z,2024-09-03,24.8607,67.0011,10.12,21.1,410.56,0.08,13.19,20.56,3.61,2.12,2.0,openweather,Karachi
2024-09-03T21:00:00Z,2024-09-03,24.8607,67.0011,8.6,18.49,340.46,0.01,8.14,27.89,3.7,1.6,1.0,openweather,Karachi
2024-09-03T22:00:00Z,2024-09-03,24.8607,67.0011,7.53,16.68,300.41,0.0,3.94,33.97,3.01,1.09,1.0,openweather,Karachi
2024-09-03T23:00:00Z,2024-09-03,24.8607,67.0011,7.62,16.88,297.07,0.0,3.38,35.05,3.01,1.11,1.0,openweather,Karachi
2024-09-04T00:00:00Z,2024-09-04,24.8607,67.0011,8.15,18.12,297.07,0.0,3.6,34.69,3.37,1.2,1.0,openweather,Karachi
2024-09-04T01:00:00Z,2024-09-04,24.8607,67.0011,9.28,20.4,307.08,0.0,4.54,33.26,3.93,1.42,2.0,openweather,Karachi
2024-09-04T02:00:00Z,2024-09-04,24.8607,67.0011,10.26,22.51,330.45,0.02,6.0,31.47,4.11,1.63,2.0,openweather,Karachi
2024-09-04T03:00:00Z,2024-09-04,24.8607,67.0011,11.42,24.58,397.21,0.87,9.25,28.61,4.29,2.22,2.0,openweather,Karachi
2024-09-04T04:00:00Z,2024-09-04,24.8607,67.0011,12.27,25.96,494.0,3.52,12.34,27.89,4.83,2.72,2.0,openweather,Karachi
2024-09-04T05:00:00Z,2024-09-04,24.8607,67.0011,12.59,26.13,520.71,4.36,13.02,32.9,5.3,2.98,2.0,openweather,Karachi
2024-09-04T06:00:00Z,2024-09-04,24.8607,67.0011,12.48,25.52,494.0,3.55,11.14,42.56,5.48,3.07,2.0,openweather,Karachi
2024-09-04T07:00:00Z,2024-09-04,24.8607,67.0011,11.55,23.66,453.95,2.35,10.37,46.49,5.07,2.69,2.0,openweather,Karachi
2024-09-04T08:00:00Z,2024-09-04,24.8607,67.0011,10.69,22.07,453.95,1.9,11.82,40.05,5.07,2.56,2.0,openweather,Karachi
2024-09-04T09:00:00Z,2024-09-04,24.8607,67.0011,10.33,21.34,473.98,1.51,14.91,32.19,5.01,2.56,2.0,openweather,Karachi
2024-09-04T10:00:00Z,2024-09-04,24.8607,67.0011,9.87,20.67,473.98,1.15,15.77,27.18,4.53,2.37,2.0,openweather,Karachi
2024-09-04T11:00:00Z,2024-09-04,24.8607,67.0011,9.46,20.33,453.95,1.09,15.25,24.32,4.23,2.12,2.0,openweather,Karachi
2024-09-04T12:00:00Z,2024-09-04,24.8607,67.0011,9.35,20.87,453.95,0.85,15.77,21.1,3.93,1.93,2.0,openweather,Karachi
2024-09-04T13:00:00Z,2024-09-04,24.8607,67.0011,9.7,22.74,487.33,0.75,18.68,16.63,3.73,1.85,2.0,openweather,Karachi
2024-09-04T14:00:00Z,2024-09-04,24.8607,67.0011,10.21,25.57,473.98,0.37,18.34,16.27,3.28,1.74,2.0,openweather,Karachi
2024-09-04T15:00:00Z,2024-09-04,24.8607,67.0011,10.86,28.36,420.57,0.13,13.54,20.92,2.83,1.69,2.0,openweather,Karachi
2024-09-04T16:00:00Z,2024-09-04,24.8607,67.0011,11.59,29.28,393.87,0.07,10.88,23.6,2.86,1.8,2.0,openweather,Karachi
2024-09-04T17:00:00Z,2024-09-04,24.8607,67.0011,11.39,27.37,367.16,0.03,8.4,26.46,2.68,1.66,2.0,openweather,Karachi
2024-09-04T18:00:00Z,2024-09-04,24.8607,67.0011,11.05,25.0,353.81,0.02,7.11,28.61,2.5,1.57,2.0,openweather,Karachi
2024-09-04T19:00:00Z,2024-09-04,24.8607,67.0011,10.15,22.1,330.45,0.01,6.08,30.04,2.18,1.19,2.0,openweather,Karachi
2024-09-04T20:00:00Z,2024-09-04,24.8607,67.0011,9.43,20.04,297.07,0.01,4.63,31.83,1.97,0.69,2.0,openweather,Karachi
2024-09-04T21:00:00Z,2024-09-04,24.8607,67.0011,9.79,20.98,277.04,0.0,3.13,33.97,1.97,0.59,2.0,openweather,Karachi
2024-09-04T22:00:00Z,2024-09-04,24.8607,67.0011,10.71,23.33,263.69,0.0,2.21,35.76,1.83,0.49,2.0,openweather,Karachi
2024-09-04T23:00:00Z,2024-09-04,24.8607,67.0011,11.94,27.14,260.35,0.0,1.88,36.84,1.79,0.44,2.0,openweather,Karachi
2024-09-05T00:00:00Z,2024-09-05,24.8607,67.0011,12.88,29.98,257.02,0.0,1.8,37.91,1.79,0.4,2.0,openweather,Karachi
2024-09-05T01:00:00Z,2024-09-05,24.8607,67.0011,13.36,31.19,263.69,0.0,2.03,39.34,1.91,0.42,2.0,openweather,Karachi
2024-09-05T02:00:00Z,2024-09-05,24.8607,67.0011,13.42,30.29,277.04,0.0,2.66,40.41,1.97,0.49,2.0,openweather,Karachi
2024-09-05T03:00:00Z,2024-09-05,24.8607,67.0011,13.64,28.94,330.45,0.33,5.23,39.7,2.15,0.92,2.0,openweather,Karachi
2024-09-05T04:00:00Z,2024-09-05,24.8607,67.0011,13.6,27.97,400.54,1.73,8.05,38.98,2.44,1.28,2.0,openweather,Karachi
2024-09-05T05:00:00Z,2024-09-05,24.8607,67.0011,12.9,26.32,410.56,2.26,7.8,42.2,2.53,1.39,2.0,openweather,Karachi
2024-09-05T06:00:00Z,2024-09-05,24.8607,67.0011,11.93,24.45,390.53,1.84,6.25,45.42,2.53,1.41,2.0,openweather,Karachi
2024-09-05T07:00:00Z,2024-09-05,24.8607,67.0011,10.74,22.22,367.16,1.54,5.14,46.49,2.35,1.2,2.0,openweather,Karachi
2024-09-05T08:00:00Z,2024-09-05,24.8607,67.0011,10.39,21.51,370.5,1.63,5.18,47.21,2.44,1.16,2.0,openweather,Karachi
2024-09-05T09:00:00Z,2024-09-05,24.8607,67.0011,10.74,22.4,387.19,1.93,5.91,47.21,2.5,1.17,2.0,openweather,Karachi
